subject_id,gender_sr,age_sr,party,party_dem,party_rep,ideo,ideo_lib,ideo_con,peoria_treat,imm_treat,ubi_treat,peoria_targeting,imm_targeting,ubi_targeting,target_dummy,treat_dummy,persuade,peoria_cond
437,2,23,1,2,NA,1,2,NA,single_best,control,single_best,NA,NA,NA,0,NA,6,control
438,1,19,1,1,NA,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_1,0,1,5,video
438,1,19,1,1,NA,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_1,1,NA,4,video
438,1,19,1,1,NA,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_1,0,NA,6,video
439,1,30,1,1,NA,1,1,NA,single_best,naive,targeting,NA,NA,cov_profile_2,0,1,5,video
439,1,30,1,1,NA,1,1,NA,single_best,naive,targeting,NA,NA,cov_profile_2,1,NA,2,video
439,1,30,1,1,NA,1,1,NA,single_best,naive,targeting,NA,NA,cov_profile_2,0,NA,7,video
440,2,59,1,1,NA,3,NA,NA,naive,single_best,targeting,NA,NA,cov_profile_1,0,1,5,video
440,2,59,1,1,NA,3,NA,NA,naive,single_best,targeting,NA,NA,cov_profile_1,1,NA,2,video
440,2,59,1,1,NA,3,NA,NA,naive,single_best,targeting,NA,NA,cov_profile_1,0,NA,6,video
441,2,19,3,NA,NA,3,NA,NA,naive,naive,single_best,NA,NA,NA,0,0,5,control
441,2,19,3,NA,NA,3,NA,NA,naive,naive,single_best,NA,NA,NA,0,NA,1,control
441,2,19,3,NA,NA,3,NA,NA,naive,naive,single_best,NA,NA,NA,0,NA,7,control
442,1,21,1,2,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_2,NA,1,1,5,video
442,1,21,1,2,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_2,NA,0,NA,4,video
442,1,21,1,2,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_2,NA,1,NA,6,video
443,2,26,2,NA,2,3,NA,NA,single_best,single_best,single_best,NA,NA,NA,0,0,5,control
443,2,26,2,NA,2,3,NA,NA,single_best,single_best,single_best,NA,NA,NA,0,NA,7,control
443,2,26,2,NA,2,3,NA,NA,single_best,single_best,single_best,NA,NA,NA,0,NA,7,control
444,1,21,3,NA,NA,3,NA,NA,naive,targeting,single_best,NA,cov_profile_2,NA,0,1,2,video
444,1,21,3,NA,NA,3,NA,NA,naive,targeting,single_best,NA,cov_profile_2,NA,0,NA,3,video
444,1,21,3,NA,NA,3,NA,NA,naive,targeting,single_best,NA,cov_profile_2,NA,1,NA,5,video
445,1,26,3,NA,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_1,NA,1,0,2,control
445,1,26,3,NA,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_1,NA,0,NA,4,control
445,1,26,3,NA,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_1,NA,1,NA,6,control
446,1,21,3,NA,NA,4,NA,NA,NA,single_best,single_best,NA,NA,NA,NA,NA,NA,NA
446,1,21,3,NA,NA,4,NA,NA,NA,single_best,single_best,NA,NA,NA,0,NA,NA,NA
446,1,21,3,NA,NA,4,NA,NA,NA,single_best,single_best,NA,NA,NA,0,NA,7,NA
447,2,45,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,0,2,control
447,2,45,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,NA,7,control
447,2,45,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,NA,3,control
448,2,36,3,NA,NA,3,NA,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,1,1,5,video
448,2,36,3,NA,NA,3,NA,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,0,NA,6,video
448,2,36,3,NA,NA,3,NA,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,0,NA,5,video
449,2,33,4,NA,NA,4,NA,NA,targeting,control,single_best,cov_profile_2,NA,NA,1,1,4,video
449,2,33,4,NA,NA,4,NA,NA,targeting,control,single_best,cov_profile_2,NA,NA,0,NA,7,video
449,2,33,4,NA,NA,4,NA,NA,targeting,control,single_best,cov_profile_2,NA,NA,0,NA,4,video
450,2,42,1,1,NA,1,1,NA,NA,targeting,NA,NA,cov_profile_1,NA,NA,NA,NA,NA
450,2,42,1,1,NA,1,1,NA,NA,targeting,NA,NA,cov_profile_1,NA,NA,NA,NA,NA
450,2,42,1,1,NA,1,1,NA,NA,targeting,NA,NA,cov_profile_1,NA,1,NA,4,NA
451,2,67,1,1,NA,1,1,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_2,cov_profile_3,1,1,5,video
451,2,67,1,1,NA,1,1,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_2,cov_profile_3,1,NA,7,video
451,2,67,1,1,NA,1,1,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_2,cov_profile_3,1,NA,1,video
452,1,23,2,NA,1,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_1,0,0,4,control
452,1,23,2,NA,1,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_1,1,NA,7,control
452,1,23,2,NA,1,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_1,0,NA,1,control
453,2,35,2,NA,1,2,NA,1,targeting,naive,naive,cov_profile_3,NA,NA,1,1,4,video
453,2,35,2,NA,1,2,NA,1,targeting,naive,naive,cov_profile_3,NA,NA,0,NA,7,video
453,2,35,2,NA,1,2,NA,1,targeting,naive,naive,cov_profile_3,NA,NA,0,NA,3,video
454,2,68,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_3,NA,0,0,1,control
454,2,68,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_3,NA,0,NA,7,control
454,2,68,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_3,NA,1,NA,4,control
455,2,61,3,NA,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,1,4,video
455,2,61,3,NA,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,NA,6,video
455,2,61,3,NA,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,0,NA,1,video
456,1,30,1,1,NA,1,1,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_2,1,1,1,video
456,1,30,1,1,NA,1,1,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_2,1,NA,1,video
456,1,30,1,1,NA,1,1,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_2,0,NA,7,video
457,1,40,1,1,NA,3,NA,NA,targeting,single_best,control,cov_profile_3,NA,NA,1,0,2,control
457,1,40,1,1,NA,3,NA,NA,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,2,control
457,1,40,1,1,NA,3,NA,NA,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,6,control
458,2,35,1,1,NA,1,1,NA,naive,targeting,targeting,NA,cov_profile_2,cov_profile_1,0,0,5,control
458,2,35,1,1,NA,1,1,NA,naive,targeting,targeting,NA,cov_profile_2,cov_profile_1,1,NA,7,control
458,2,35,1,1,NA,1,1,NA,naive,targeting,targeting,NA,cov_profile_2,cov_profile_1,1,NA,7,control
459,2,33,3,NA,NA,1,2,NA,naive,targeting,naive,NA,cov_profile_3,NA,0,1,5,video
459,2,33,3,NA,NA,1,2,NA,naive,targeting,naive,NA,cov_profile_3,NA,0,NA,7,video
459,2,33,3,NA,NA,1,2,NA,naive,targeting,naive,NA,cov_profile_3,NA,1,NA,7,video
460,1,30,1,1,NA,1,1,NA,naive,targeting,targeting,NA,cov_profile_1,cov_profile_2,0,1,5,video
460,1,30,1,1,NA,1,1,NA,naive,targeting,targeting,NA,cov_profile_1,cov_profile_2,1,NA,1,video
460,1,30,1,1,NA,1,1,NA,naive,targeting,targeting,NA,cov_profile_1,cov_profile_2,1,NA,7,video
461,2,50,4,NA,NA,4,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,1,1,3,video
461,2,50,4,NA,NA,4,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,4,video
461,2,50,4,NA,NA,4,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,4,video
462,2,26,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,0,3,control
462,2,26,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,NA,3,control
462,2,26,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,1,NA,5,control
463,2,25,3,NA,NA,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,0,3,control
463,2,25,3,NA,NA,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,1,control
463,2,25,3,NA,NA,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,5,control
464,2,53,2,NA,1,2,NA,1,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_3,1,0,3,control
464,2,53,2,NA,1,2,NA,1,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_3,1,NA,3,control
464,2,53,2,NA,1,2,NA,1,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_3,0,NA,1,control
465,2,50,4,NA,NA,4,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,0,0,2,control
465,2,50,4,NA,NA,4,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,0,NA,7,control
465,2,50,4,NA,NA,4,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,1,NA,4,control
466,2,18,1,2,NA,2,NA,2,naive,single_best,single_best,NA,NA,NA,0,0,4,control
466,2,18,1,2,NA,2,NA,2,naive,single_best,single_best,NA,NA,NA,0,NA,5,control
466,2,18,1,2,NA,2,NA,2,naive,single_best,single_best,NA,NA,NA,0,NA,5,control
467,1,27,1,1,NA,1,1,NA,targeting,single_best,single_best,cov_profile_3,NA,NA,1,1,1,video
467,1,27,1,1,NA,1,1,NA,targeting,single_best,single_best,cov_profile_3,NA,NA,0,NA,1,video
467,1,27,1,1,NA,1,1,NA,targeting,single_best,single_best,cov_profile_3,NA,NA,0,NA,7,video
468,2,34,1,1,NA,1,1,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,1,4,video
468,2,34,1,1,NA,1,1,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,NA,1,video
468,2,34,1,1,NA,1,1,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,0,NA,7,video
469,2,19,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,2,19,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,2,19,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,2,28,2,NA,2,2,NA,2,naive,NA,targeting,NA,NA,cov_profile_1,0,1,NA,video
470,2,28,2,NA,2,2,NA,2,naive,NA,targeting,NA,NA,cov_profile_1,1,NA,2,video
470,2,28,2,NA,2,2,NA,2,naive,NA,targeting,NA,NA,cov_profile_1,NA,NA,NA,video
471,2,30,1,1,NA,1,1,NA,single_best,naive,targeting,NA,NA,cov_profile_2,0,1,5,video
471,2,30,1,1,NA,1,1,NA,single_best,naive,targeting,NA,NA,cov_profile_2,1,NA,1,video
471,2,30,1,1,NA,1,1,NA,single_best,naive,targeting,NA,NA,cov_profile_2,0,NA,7,video
472,2,48,2,NA,1,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,1,0,4,control
472,2,48,2,NA,1,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,2,control
472,2,48,2,NA,1,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,5,control
473,2,23,1,2,NA,1,2,NA,targeting,control,single_best,cov_profile_3,NA,NA,1,1,5,video
473,2,23,1,2,NA,1,2,NA,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,1,video
473,2,23,1,2,NA,1,2,NA,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,4,video
474,1,74,2,NA,1,2,NA,1,targeting,naive,targeting,cov_profile_1,NA,cov_profile_2,1,1,4,video
474,1,74,2,NA,1,2,NA,1,targeting,naive,targeting,cov_profile_1,NA,cov_profile_2,1,NA,7,video
474,1,74,2,NA,1,2,NA,1,targeting,naive,targeting,cov_profile_1,NA,cov_profile_2,0,NA,4,video
475,2,28,2,NA,1,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,0,3,control
475,2,28,2,NA,1,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,1,NA,1,control
475,2,28,2,NA,1,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,NA,4,control
476,2,26,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,0,3,control
476,2,26,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,1,NA,4,control
476,2,26,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,NA,4,control
477,2,57,2,NA,1,2,NA,1,targeting,naive,naive,cov_profile_1,NA,NA,1,1,5,video
477,2,57,2,NA,1,2,NA,1,targeting,naive,naive,cov_profile_1,NA,NA,0,NA,7,video
477,2,57,2,NA,1,2,NA,1,targeting,naive,naive,cov_profile_1,NA,NA,0,NA,5,video
478,1,40,1,1,NA,3,NA,NA,naive,targeting,naive,NA,cov_profile_2,NA,0,0,3,control
478,1,40,1,1,NA,3,NA,NA,naive,targeting,naive,NA,cov_profile_2,NA,0,NA,3,control
478,1,40,1,1,NA,3,NA,NA,naive,targeting,naive,NA,cov_profile_2,NA,1,NA,7,control
479,2,39,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,0,3,control
479,2,39,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,NA,6,control
479,2,39,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,NA,5,control
480,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,2,22,1,1,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_2,0,1,3,video
481,2,22,1,1,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_2,1,NA,4,video
481,2,22,1,1,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_2,0,NA,4,video
482,1,22,2,NA,1,1,1,NA,targeting,single_best,single_best,cov_profile_1,NA,NA,1,1,4,video
482,1,22,2,NA,1,1,1,NA,targeting,single_best,single_best,cov_profile_1,NA,NA,0,NA,6,video
482,1,22,2,NA,1,1,1,NA,targeting,single_best,single_best,cov_profile_1,NA,NA,0,NA,7,video
483,2,21,1,2,NA,3,NA,NA,naive,naive,single_best,NA,NA,NA,0,1,4,video
483,2,21,1,2,NA,3,NA,NA,naive,naive,single_best,NA,NA,NA,0,NA,3,video
483,2,21,1,2,NA,3,NA,NA,naive,naive,single_best,NA,NA,NA,0,NA,5,video
484,1,58,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1,58,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1,58,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,2,36,1,1,NA,3,NA,NA,NA,NA,single_best,NA,NA,NA,NA,NA,NA,NA
485,2,36,1,1,NA,3,NA,NA,NA,NA,single_best,NA,NA,NA,0,NA,NA,NA
485,2,36,1,1,NA,3,NA,NA,NA,NA,single_best,NA,NA,NA,NA,NA,NA,NA
486,2,39,2,NA,2,2,NA,2,targeting,targeting,naive,cov_profile_2,cov_profile_1,NA,1,1,4,video
486,2,39,2,NA,2,2,NA,2,targeting,targeting,naive,cov_profile_2,cov_profile_1,NA,0,NA,3,video
486,2,39,2,NA,2,2,NA,2,targeting,targeting,naive,cov_profile_2,cov_profile_1,NA,1,NA,5,video
487,2,65,1,2,NA,2,NA,2,targeting,targeting,single_best,cov_profile_3,cov_profile_3,NA,1,0,3,control
487,2,65,1,2,NA,2,NA,2,targeting,targeting,single_best,cov_profile_3,cov_profile_3,NA,0,NA,6,control
487,2,65,1,2,NA,2,NA,2,targeting,targeting,single_best,cov_profile_3,cov_profile_3,NA,1,NA,4,control
488,2,52,1,1,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,0,4,control
488,2,52,1,1,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,NA,1,control
488,2,52,1,1,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,NA,1,control
489,2,55,1,2,NA,1,2,NA,targeting,control,control,cov_profile_2,NA,NA,1,1,5,video
489,2,55,1,2,NA,1,2,NA,targeting,control,control,cov_profile_2,NA,NA,0,NA,2,video
489,2,55,1,2,NA,1,2,NA,targeting,control,control,cov_profile_2,NA,NA,0,NA,7,video
490,2,41,1,2,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_1,0,1,5,video
490,2,41,1,2,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_1,1,NA,3,video
490,2,41,1,2,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_1,0,NA,7,video
491,2,22,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,2,22,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,2,22,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,2,60,1,1,NA,3,NA,NA,targeting,single_best,control,cov_profile_2,NA,NA,1,1,4,video
492,2,60,1,1,NA,3,NA,NA,targeting,single_best,control,cov_profile_2,NA,NA,0,NA,7,video
492,2,60,1,1,NA,3,NA,NA,targeting,single_best,control,cov_profile_2,NA,NA,0,NA,4,video
493,1,85,2,NA,1,2,NA,1,targeting,control,single_best,cov_profile_2,NA,NA,1,0,4,control
493,1,85,2,NA,1,2,NA,1,targeting,control,single_best,cov_profile_2,NA,NA,0,NA,4,control
493,1,85,2,NA,1,2,NA,1,targeting,control,single_best,cov_profile_2,NA,NA,0,NA,4,control
494,1,18,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,1,5,video
494,1,18,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,NA,7,video
494,1,18,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,1,NA,7,video
495,2,64,2,NA,2,2,NA,2,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_3,0,0,3,control
495,2,64,2,NA,2,2,NA,2,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_3,1,NA,4,control
495,2,64,2,NA,2,2,NA,2,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_3,1,NA,6,control
496,2,53,2,NA,2,3,NA,NA,targeting,control,naive,cov_profile_3,NA,NA,1,0,4,control
496,2,53,2,NA,2,3,NA,NA,targeting,control,naive,cov_profile_3,NA,NA,0,NA,7,control
496,2,53,2,NA,2,3,NA,NA,targeting,control,naive,cov_profile_3,NA,NA,0,NA,1,control
497,2,20,1,2,NA,1,2,NA,targeting,control,targeting,cov_profile_3,NA,cov_profile_1,1,1,5,video
497,2,20,1,2,NA,1,2,NA,targeting,control,targeting,cov_profile_3,NA,cov_profile_1,1,NA,1,video
497,2,20,1,2,NA,1,2,NA,targeting,control,targeting,cov_profile_3,NA,cov_profile_1,0,NA,5,video
498,2,25,3,NA,NA,2,NA,2,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_2,1,1,3,video
498,2,25,3,NA,NA,2,NA,2,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_2,1,NA,3,video
498,2,25,3,NA,NA,2,NA,2,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_2,1,NA,5,video
499,2,41,1,2,NA,3,NA,NA,single_best,control,control,NA,NA,NA,0,1,4,video
499,2,41,1,2,NA,3,NA,NA,single_best,control,control,NA,NA,NA,0,NA,6,video
499,2,41,1,2,NA,3,NA,NA,single_best,control,control,NA,NA,NA,0,NA,6,video
500,2,43,3,NA,NA,3,NA,NA,naive,control,naive,NA,NA,NA,0,0,3,control
500,2,43,3,NA,NA,3,NA,NA,naive,control,naive,NA,NA,NA,0,NA,4,control
500,2,43,3,NA,NA,3,NA,NA,naive,control,naive,NA,NA,NA,0,NA,4,control
501,2,31,1,1,NA,3,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,0,1,4,video
501,2,31,1,1,NA,3,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,0,NA,3,video
501,2,31,1,1,NA,3,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,1,NA,4,video
502,2,32,2,NA,2,2,NA,2,naive,control,control,NA,NA,NA,0,1,3,video
502,2,32,2,NA,2,2,NA,2,naive,control,control,NA,NA,NA,0,NA,4,video
502,2,32,2,NA,2,2,NA,2,naive,control,control,NA,NA,NA,0,NA,4,video
503,2,36,2,NA,1,2,NA,1,single_best,naive,targeting,NA,NA,cov_profile_3,0,0,4,control
503,2,36,2,NA,1,2,NA,1,single_best,naive,targeting,NA,NA,cov_profile_3,1,NA,4,control
503,2,36,2,NA,1,2,NA,1,single_best,naive,targeting,NA,NA,cov_profile_3,0,NA,4,control
504,2,32,1,1,NA,2,NA,1,targeting,control,control,cov_profile_3,NA,NA,1,0,3,control
504,2,32,1,1,NA,2,NA,1,targeting,control,control,cov_profile_3,NA,NA,0,NA,2,control
504,2,32,1,1,NA,2,NA,1,targeting,control,control,cov_profile_3,NA,NA,0,NA,7,control
505,2,42,2,NA,2,2,NA,2,single_best,targeting,control,NA,cov_profile_3,NA,0,1,2,video
505,2,42,2,NA,2,2,NA,2,single_best,targeting,control,NA,cov_profile_3,NA,0,NA,3,video
505,2,42,2,NA,2,2,NA,2,single_best,targeting,control,NA,cov_profile_3,NA,1,NA,5,video
506,2,30,2,NA,2,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_3,0,0,5,control
506,2,30,2,NA,2,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_3,1,NA,1,control
506,2,30,2,NA,2,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_3,0,NA,4,control
507,2,70,1,1,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_3,0,1,5,video
507,2,70,1,1,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_3,1,NA,1,video
507,2,70,1,1,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_3,0,NA,7,video
508,2,65,1,1,NA,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_2,1,0,2,control
508,2,65,1,1,NA,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_2,1,NA,4,control
508,2,65,1,1,NA,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_2,0,NA,7,control
509,2,43,2,NA,2,2,NA,2,single_best,control,control,NA,NA,NA,0,1,4,video
509,2,43,2,NA,2,2,NA,2,single_best,control,control,NA,NA,NA,0,NA,2,video
509,2,43,2,NA,2,2,NA,2,single_best,control,control,NA,NA,NA,0,NA,4,video
510,1,68,1,1,NA,3,NA,NA,single_best,naive,control,NA,NA,NA,0,1,5,video
510,1,68,1,1,NA,3,NA,NA,single_best,naive,control,NA,NA,NA,0,NA,1,video
510,1,68,1,1,NA,3,NA,NA,single_best,naive,control,NA,NA,NA,0,NA,6,video
511,2,26,1,1,NA,1,1,NA,single_best,control,single_best,NA,NA,NA,0,0,5,control
511,2,26,1,1,NA,1,1,NA,single_best,control,single_best,NA,NA,NA,0,NA,1,control
511,2,26,1,1,NA,1,1,NA,single_best,control,single_best,NA,NA,NA,0,NA,7,control
512,2,70,1,2,NA,2,NA,2,single_best,targeting,single_best,NA,cov_profile_2,NA,0,0,4,control
512,2,70,1,2,NA,2,NA,2,single_best,targeting,single_best,NA,cov_profile_2,NA,0,NA,7,control
512,2,70,1,2,NA,2,NA,2,single_best,targeting,single_best,NA,cov_profile_2,NA,1,NA,5,control
513,2,37,1,2,NA,2,NA,2,single_best,single_best,control,NA,NA,NA,0,1,5,video
513,2,37,1,2,NA,2,NA,2,single_best,single_best,control,NA,NA,NA,0,NA,3,video
513,2,37,1,2,NA,2,NA,2,single_best,single_best,control,NA,NA,NA,0,NA,6,video
514,2,64,2,NA,1,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_3,0,1,3,video
514,2,64,2,NA,1,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_3,1,NA,7,video
514,2,64,2,NA,1,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_3,0,NA,1,video
515,2,29,1,1,NA,4,NA,NA,NA,single_best,control,NA,NA,NA,NA,NA,NA,NA
515,2,29,1,1,NA,4,NA,NA,NA,single_best,control,NA,NA,NA,0,NA,NA,NA
515,2,29,1,1,NA,4,NA,NA,NA,single_best,control,NA,NA,NA,0,NA,4,NA
516,2,37,2,NA,1,1,1,NA,naive,naive,control,NA,NA,NA,0,1,5,video
516,2,37,2,NA,1,1,1,NA,naive,naive,control,NA,NA,NA,0,NA,1,video
516,2,37,2,NA,1,1,1,NA,naive,naive,control,NA,NA,NA,0,NA,7,video
517,2,49,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_1,NA,NA,1,0,3,control
517,2,49,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,7,control
517,2,49,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,5,control
518,2,21,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_2,NA,0,1,3,video
518,2,21,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_2,NA,0,NA,7,video
518,2,21,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_2,NA,1,NA,4,video
519,1,19,3,NA,NA,3,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,1,0,5,control
519,1,19,3,NA,NA,3,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,7,control
519,1,19,3,NA,NA,3,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,4,control
520,2,28,3,NA,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,0,5,control
520,2,28,3,NA,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,1,NA,4,control
520,2,28,3,NA,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,NA,6,control
521,2,27,1,1,NA,3,NA,NA,targeting,targeting,control,cov_profile_1,cov_profile_1,NA,1,0,5,control
521,2,27,1,1,NA,3,NA,NA,targeting,targeting,control,cov_profile_1,cov_profile_1,NA,0,NA,1,control
521,2,27,1,1,NA,3,NA,NA,targeting,targeting,control,cov_profile_1,cov_profile_1,NA,1,NA,6,control
522,2,42,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_3,NA,0,1,3,video
522,2,42,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_3,NA,0,NA,1,video
522,2,42,2,NA,2,2,NA,2,naive,targeting,single_best,NA,cov_profile_3,NA,1,NA,4,video
523,2,28,2,NA,2,4,NA,NA,targeting,control,naive,cov_profile_1,NA,NA,1,0,2,control
